@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,71,0.0185185185185,ok
962_bac,1.0,94,0.0,ok
959_bac,1.0,38,0.273235556276,ok
44_bac,1.0,82,0.0868992758394,ok
38_bac,1.0,92,0.025702811245,ok
1067_bac,1.0,9,0.477011494253,ok
26_bac,1.0,39,0.000292192613371,ok
389_bac,1.0,15,0.247306034483,ok
807_bac,1.0,24,0.187869822485,ok
1112_bac,1.0,127,0.324121212121,ok
980_bac,1.0,12,0.00323450134771,ok
816_bac,1.0,19,0.358727810651,ok
752_bac,1.0,132,0.21375739645,ok
751_bac,1.0,100,0.175757575758,ok
720_bac,1.0,101,0.404641044235,ok
1019_bac,1.0,69,0.00165380374862,ok
1040_bac,1.0,125,0.010945064197,ok
930_bac,1.0,88,0.483720930233,ok
772_bac,1.0,114,0.912378303199,ok
1021_bac,1.0,90,0.0398450470393,ok
903_bac,1.0,68,0.133333333333,ok
32_bac,1.0,91,0.00336885948793,ok
46_bac,1.0,56,0.045584045584,ok
185_bac,1.0,62,0.0880361173815,ok
28_bac,1.0,84,0.00539083557951,ok
31_bac,1.0,104,0.527272727273,ok
976_bac,1.0,5,0.00790754257908,ok
845_bac,1.0,36,0.230303030303,ok
1134_bac,1.0,131,0.0235294117647,ok
1068_bac,1.0,78,0.262295081967,ok
392_bac,1.0,1,0.258475998657,ok
14_bac,1.0,118,0.151515151515,ok
300_bac,1.0,77,0.0266770307035,ok
1161_bac,1.0,63,0.0509803921569,ok
179_bac,1.0,106,0.371013773421,ok
823_bac,1.0,14,0.0273047563124,ok
881_bac,1.0,116,0.00193251077746,ok
679_bac,1.0,139,0.613254203759,ok
723_bac,1.0,99,0.139393939394,ok
21_bac,1.0,13,0.00467016929364,ok
1128_bac,1.0,60,0.0549019607843,ok
6_bac,1.0,95,0.0343619278569,ok
734_bac,1.0,123,0.211106214191,ok
23_bac,1.0,113,0.609856262834,ok
1020_bac,1.0,98,0.0030303030303,ok
12_bac,1.0,67,0.0185185185185,ok
966_bac,1.0,86,0.158013544018,ok
1002_bac,1.0,122,0.490489680291,ok
1069_bac,1.0,130,0.0108401084011,ok
396_bac,1.0,26,0.222306238185,ok
390_bac,1.0,38,0.273235556276,ok
993_bac,1.0,54,0.0431592576608,ok
821_bac,1.0,96,0.243915414284,ok
740_bac,1.0,52,0.151515151515,ok
913_bac,1.0,87,0.187878787879,ok
351_bac,1.0,74,0.127559279773,ok
897_bac,1.0,47,0.0104166666667,ok
3_bac,1.0,35,0.00758293838863,ok
806_bac,1.0,6,0.145454545455,ok
183_bac,1.0,120,0.755029140816,ok
822_bac,1.0,29,0.209630064592,ok
180_bac,1.0,27,0.157526099567,ok
18_bac,1.0,20,0.271043771044,ok
917_bac,1.0,107,0.187878787879,ok
971_bac,1.0,41,0.0,ok
30_bac,1.0,48,0.044964028777,ok
1056_bac,1.0,30,0.0403329065301,ok
958_bac,1.0,85,0.00262123197903,ok
1111_bac,1.0,105,0.0775757575758,ok
978_bac,1.0,25,0.0030303030303,ok
393_bac,1.0,89,0.204330708661,ok
60_bac,1.0,32,0.184657368102,ok
1130_bac,1.0,137,0.0313725490196,ok
1139_bac,1.0,109,0.125490196078,ok
715_bac,1.0,115,0.181818181818,ok
722_bac,1.0,108,0.0234343434343,ok
803_bac,1.0,75,0.116447088823,ok
184_bac,1.0,73,0.114584855435,ok
1119_bac,1.0,23,0.382467895031,ok
357_bac,1.0,22,0.265038750154,ok
799_bac,1.0,46,0.157575757576,ok
797_bac,1.0,135,0.2,ok
1049_bac,1.0,33,0.240663900415,ok
846_bac,1.0,0,0.207374954363,ok
866_bac,1.0,112,0.157575757576,ok
837_bac,1.0,70,0.133333333333,ok
399_bac,1.0,10,0.301604536132,ok
1050_bac,1.0,18,0.341085271318,ok
761_bac,1.0,110,0.136094674556,ok
1169_bac,1.0,18,0.341085271318,ok
1114_bac,1.0,121,0.260121212121,ok
743_bac,1.0,124,0.0969696969697,ok
914_bac,1.0,103,0.468986384266,ok
718_bac,1.0,72,0.139393939394,ok
293_bac,1.0,55,0.446566597474,ok
182_bac,1.0,102,0.0916116870877,ok
843_bac,1.0,31,0.246309349648,ok
725_bac,1.0,134,0.118343195266,ok
1041_bac,1.0,42,0.0475082412255,ok
847_bac,1.0,65,0.277419354839,ok
1036_bac,1.0,126,0.0143127762576,ok
871_bac,1.0,61,1.0062992126,ok
813_bac,1.0,93,0.163636363636,ok
22_bac,1.0,3,0.127946127946,ok
849_bac,1.0,133,0.224242424242,ok
398_bac,1.0,40,0.228478172175,ok
991_bac,1.0,117,0.0,ok
391_bac,1.0,64,0.276827632461,ok
1120_bac,1.0,16,0.258722319579,ok
995_bac,1.0,129,0.0030303030303,ok
728_bac,1.0,76,0.01644245142,ok
741_bac,1.0,37,0.532544378698,ok
910_bac,1.0,97,0.133333333333,ok
923_bac,1.0,136,0.0,ok
979_bac,1.0,45,0.210909090909,ok
934_bac,1.0,28,0.115183246073,ok
904_bac,1.0,43,0.163636363636,ok
953_bac,1.0,8,0.0303893637227,ok
977_bac,1.0,17,0.00818181818182,ok
1018_bac,1.0,66,0.313120931826,ok
395_bac,1.0,44,0.353558394161,ok
737_bac,1.0,49,0.239766081871,ok
735_bac,1.0,111,0.177514792899,ok
36_bac,1.0,11,0.025993883792,ok
1116_bac,1.0,119,0.0,ok
819_bac,1.0,83,0.222858962114,ok
1146_bac,1.0,80,0.0078431372549,ok
354_bac,1.0,81,0.800640938466,ok
273_bac,1.0,51,0.945336975864,ok
24_bac,1.0,138,0.139438085328,ok
1166_bac,1.0,59,0.133333333333,ok
57_bac,1.0,34,0.00214190093708,ok
833_bac,1.0,2,0.358727810651,ok
901_bac,1.0,4,0.127545711313,ok
1138_bac,1.0,21,0.129411764706,ok
1000_bac,1.0,58,0.00321285140562,ok
554_bac,1.0,7,0.0202501202501,ok
401_bac,1.0,79,0.258620689655,ok
1053_bac,1.0,53,0.56999721681,ok
181_bac,1.0,128,0.44399368943,ok
727_bac,1.0,138,0.139438085328,ok
1142_bac,1.0,50,0.133333333333,ok
912_bac,1.0,57,0.133333333333,ok
% 
% 
% 
