@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,42,0.00150494847464,ok
962_bac,1.0,54,0.0,ok
959_bac,1.0,20,0.0244778620345,ok
44_bac,1.0,46,0.0197055412158,ok
38_bac,1.0,52,0.000821992850756,ok
1067_bac,1.0,5,0.000845809937926,ok
26_bac,1.0,20,0.0244778620345,ok
389_bac,1.0,9,0.0491966069081,ok
807_bac,1.0,14,0.0602825546372,ok
1112_bac,1.0,75,0.655269324028,ok
980_bac,1.0,7,0.00380469648177,ok
816_bac,1.0,10,0.000348855847107,ok
752_bac,1.0,79,0.0397652479158,ok
751_bac,1.0,56,0.000306091215182,ok
720_bac,1.0,57,0.235647996231,ok
1019_bac,1.0,41,0.000480260480261,ok
1040_bac,1.0,73,0.00237475691767,ok
930_bac,1.0,50,0.153622133236,ok
772_bac,1.0,66,0.905717418546,ok
1021_bac,1.0,51,0.074971175541,ok
903_bac,1.0,40,0.00158147127844,ok
32_bac,1.0,52,0.000821992850756,ok
46_bac,1.0,32,0.00834638808412,ok
185_bac,1.0,36,0.065336499382,ok
28_bac,1.0,48,0.000965572852028,ok
31_bac,1.0,59,0.446193537103,ok
976_bac,1.0,5,0.000845809937926,ok
845_bac,1.0,19,0.104570840682,ok
1134_bac,1.0,79,0.0397652479158,ok
1068_bac,1.0,44,0.00195148296546,ok
392_bac,1.0,2,0.0501329173608,ok
14_bac,1.0,68,0.0290684624018,ok
300_bac,1.0,44,0.00195148296546,ok
1161_bac,1.0,37,0.0781505728314,ok
179_bac,1.0,61,0.17250702501,ok
823_bac,1.0,8,0.000275481372571,ok
881_bac,1.0,67,0.0,ok
679_bac,1.0,82,0.584650368435,ok
723_bac,1.0,56,0.000306091215182,ok
21_bac,1.0,8,0.000275481372571,ok
1128_bac,1.0,35,0.0322523480418,ok
6_bac,1.0,55,0.000925302994018,ok
734_bac,1.0,72,0.0782970362792,ok
23_bac,1.0,65,0.482843346239,ok
1020_bac,1.0,56,0.000306091215182,ok
12_bac,1.0,40,0.00158147127844,ok
966_bac,1.0,50,0.153622133236,ok
1002_bac,1.0,71,0.267398276729,ok
1069_bac,1.0,78,0.451007076756,ok
396_bac,1.0,16,0.076515369451,ok
390_bac,1.0,20,0.0244778620345,ok
993_bac,1.0,31,0.0156882688211,ok
821_bac,1.0,55,0.000925302994018,ok
740_bac,1.0,30,0.988689714575,ok
913_bac,1.0,50,0.153622133236,ok
351_bac,1.0,43,0.00689978408866,ok
897_bac,1.0,27,0.000323258445127,ok
3_bac,1.0,18,0.139675282809,ok
806_bac,1.0,5,0.000845809937926,ok
183_bac,1.0,69,0.0,ok
822_bac,1.0,17,0.032798573975,ok
180_bac,1.0,16,0.076515369451,ok
18_bac,1.0,11,0.0668962350781,ok
917_bac,1.0,61,0.17250702501,ok
971_bac,1.0,22,0.0,ok
30_bac,1.0,27,0.000323258445127,ok
1056_bac,1.0,18,0.139675282809,ok
958_bac,1.0,49,0.000224447998204,ok
1111_bac,1.0,60,0.343644874956,ok
978_bac,1.0,15,0.000510152025303,ok
393_bac,1.0,51,0.074971175541,ok
60_bac,1.0,18,0.139675282809,ok
1130_bac,1.0,81,0.13196988197,ok
1139_bac,1.0,62,0.229773195876,ok
715_bac,1.0,66,0.905717418546,ok
722_bac,1.0,61,0.17250702501,ok
803_bac,1.0,43,0.00689978408866,ok
184_bac,1.0,42,0.00150494847464,ok
1119_bac,1.0,13,0.154067792714,ok
357_bac,1.0,13,0.154067792714,ok
799_bac,1.0,26,0.0469438730532,ok
797_bac,1.0,80,0.0193625646479,ok
1049_bac,1.0,18,0.139675282809,ok
846_bac,1.0,1,0.108121326372,ok
866_bac,1.0,64,0.0529354113569,ok
837_bac,1.0,41,0.000480260480261,ok
399_bac,1.0,6,0.0842653508229,ok
1050_bac,1.0,10,0.000348855847107,ok
