@RELATION openml_ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,70,0.0218855218855,ok
962_bac,1.0,40,0.0,ok
959_bac,1.0,40,0.0,ok
44_bac,1.0,79,0.0860310662699,ok
38_bac,1.0,88,0.0362545585521,ok
1067_bac,1.0,10,0.489040060469,ok
26_bac,1.0,41,0.0,ok
389_bac,1.0,16,0.188599685989,ok
807_bac,1.0,25,0.254518072289,ok
1112_bac,1.0,118,0.713311028905,ok
980_bac,1.0,13,0.0117824907741,ok
816_bac,1.0,20,0.361874052174,ok
752_bac,1.0,123,0.187942441745,ok
751_bac,1.0,94,0.180615097856,ok
720_bac,1.0,95,0.403227570656,ok
1019_bac,1.0,68,0.00123076923077,ok
1040_bac,1.0,116,0.0110496855674,ok
930_bac,1.0,40,0.518391527962,ok
772_bac,1.0,107,0.948590225564,ok
1021_bac,1.0,86,0.0566201219715,ok
903_bac,1.0,67,0.164874551971,ok
32_bac,1.0,87,0.00525266511006,ok
46_bac,1.0,56,0.0616921307609,ok
185_bac,1.0,61,0.294770168297,ok
28_bac,1.0,81,0.00842546288204,ok
31_bac,1.0,98,0.542568542569,ok
976_bac,1.0,6,0.0380607662003,ok
845_bac,1.0,37,0.236552028219,ok
1134_bac,1.0,122,0.0419591926283,ok
1068_bac,1.0,75,0.368211143695,ok
392_bac,1.0,2,0.296231421014,ok
14_bac,1.0,111,0.176767676768,ok
300_bac,1.0,74,0.0323397237683,ok
1161_bac,1.0,62,0.0854644026187,ok
179_bac,1.0,99,0.341027090815,ok
823_bac,1.0,15,0.0296567400404,ok
881_bac,1.0,109,0.000308824984974,ok
679_bac,1.0,40,0.729472357486,ok
723_bac,1.0,93,0.184730616634,ok
21_bac,1.0,14,0.0222420974552,ok
1128_bac,1.0,59,0.0765550239234,ok
6_bac,1.0,90,0.0236378606273,ok
734_bac,1.0,114,0.219201991789,ok
23_bac,1.0,106,0.609242200108,ok
1020_bac,1.0,77,0.1632996633,ok
12_bac,1.0,66,0.016835016835,ok
966_bac,1.0,83,0.232920762043,ok
1069_bac,1.0,121,0.539602612956,ok
396_bac,1.0,27,0.142557164239,ok
390_bac,1.0,39,0.143236909784,ok
993_bac,1.0,40,0.0342231348392,ok
821_bac,1.0,91,0.259518538869,ok
740_bac,1.0,40,0.215657036347,ok
913_bac,1.0,84,0.174658179216,ok
351_bac,1.0,40,0.0414292680664,ok
897_bac,1.0,49,0.0235655406497,ok
3_bac,1.0,36,0.00759801803359,ok
806_bac,1.0,7,0.181331549013,ok
1002_bac,1.0,113,0.41212877724,ok
822_bac,1.0,30,0.220129077334,ok
