@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,42,0.0286195286195,ok
962_bac,1.0,54,0.0,ok
959_bac,1.0,20,0.232720200956,ok
44_bac,1.0,46,0.100516180149,ok
38_bac,1.0,52,0.00551267916207,ok
1067_bac,1.0,5,0.0261557177616,ok
26_bac,1.0,20,0.232720200956,ok
389_bac,1.0,9,0.240763546798,ok
807_bac,1.0,14,0.187869822485,ok
1112_bac,1.0,75,0.147393939394,ok
980_bac,1.0,7,0.00646900269542,ok
816_bac,1.0,10,0.0175757575758,ok
752_bac,1.0,79,0.0274509803922,ok
751_bac,1.0,56,0.0030303030303,ok
720_bac,1.0,57,0.404641044235,ok
1019_bac,1.0,41,0.00330760749724,ok
1040_bac,1.0,73,0.0138918122501,ok
930_bac,1.0,50,0.171557562077,ok
772_bac,1.0,66,0.912378303199,ok
1021_bac,1.0,51,0.204330708661,ok
903_bac,1.0,40,0.026936026936,ok
32_bac,1.0,52,0.00551267916207,ok
46_bac,1.0,32,0.063588096008,ok
185_bac,1.0,36,0.0880361173815,ok
28_bac,1.0,48,0.0149745432764,ok
31_bac,1.0,59,0.527272727273,ok
976_bac,1.0,5,0.0261557177616,ok
845_bac,1.0,19,0.272727272727,ok
1134_bac,1.0,79,0.0274509803922,ok
1068_bac,1.0,44,0.028698017878,ok
392_bac,1.0,2,0.204766700235,ok
14_bac,1.0,68,0.151515151515,ok
300_bac,1.0,44,0.028698017878,ok
1161_bac,1.0,37,0.0705882352941,ok
179_bac,1.0,61,0.371013773421,ok
823_bac,1.0,8,0.00467016929364,ok
881_bac,1.0,67,0.00193251077746,ok
679_bac,1.0,82,0.648862512364,ok
723_bac,1.0,56,0.0030303030303,ok
21_bac,1.0,8,0.00467016929364,ok
1128_bac,1.0,35,0.0705882352941,ok
6_bac,1.0,55,0.036095786602,ok
734_bac,1.0,72,0.223446452182,ok
23_bac,1.0,65,0.643737166324,ok
1020_bac,1.0,56,0.0030303030303,ok
12_bac,1.0,40,0.026936026936,ok
966_bac,1.0,50,0.171557562077,ok
1002_bac,1.0,71,0.638607851072,ok
1069_bac,1.0,78,0.0108401084011,ok
396_bac,1.0,16,0.222306238185,ok
390_bac,1.0,20,0.232720200956,ok
993_bac,1.0,31,0.0431592576608,ok
821_bac,1.0,55,0.036095786602,ok
740_bac,1.0,30,0.72422867741,ok
913_bac,1.0,50,0.171557562077,ok
351_bac,1.0,43,0.0453273955355,ok
897_bac,1.0,27,0.0104166666667,ok
3_bac,1.0,18,0.294494238156,ok
806_bac,1.0,5,0.0261557177616,ok
183_bac,1.0,69,0.00183654729109,ok
822_bac,1.0,17,0.115183246073,ok
180_bac,1.0,16,0.222306238185,ok
18_bac,1.0,11,0.284511784512,ok
917_bac,1.0,61,0.371013773421,ok
971_bac,1.0,22,0.0,ok
30_bac,1.0,27,0.0104166666667,ok
1056_bac,1.0,18,0.294494238156,ok
958_bac,1.0,49,0.00262123197903,ok
1111_bac,1.0,60,0.0367272727273,ok
978_bac,1.0,15,0.0030303030303,ok
393_bac,1.0,51,0.204330708661,ok
60_bac,1.0,18,0.294494238156,ok
1130_bac,1.0,81,0.043137254902,ok
1139_bac,1.0,62,0.258823529412,ok
715_bac,1.0,66,0.912378303199,ok
722_bac,1.0,61,0.371013773421,ok
803_bac,1.0,43,0.0453273955355,ok
184_bac,1.0,42,0.0286195286195,ok
1119_bac,1.0,13,0.260610161151,ok
357_bac,1.0,13,0.260610161151,ok
799_bac,1.0,26,0.157575757576,ok
797_bac,1.0,80,0.119082840237,ok
1049_bac,1.0,18,0.294494238156,ok
846_bac,1.0,1,0.207374954363,ok
866_bac,1.0,64,0.193786982249,ok
837_bac,1.0,41,0.00330760749724,ok
399_bac,1.0,6,0.291953190976,ok
1050_bac,1.0,10,0.0175757575758,ok
761_bac,1.0,63,0.153846153846,ok
1169_bac,1.0,10,0.0175757575758,ok
1114_bac,1.0,70,0.14703030303,ok
743_bac,1.0,72,0.223446452182,ok
914_bac,1.0,58,0.100094250707,ok
718_bac,1.0,42,0.0286195286195,ok
293_bac,1.0,32,0.063588096008,ok
182_bac,1.0,58,0.100094250707,ok
843_bac,1.0,18,0.294494238156,ok
725_bac,1.0,80,0.119082840237,ok
1041_bac,1.0,23,0.0736862516967,ok
847_bac,1.0,39,0.277419354839,ok
1036_bac,1.0,74,0.0172595243107,ok
871_bac,1.0,35,0.0705882352941,ok
813_bac,1.0,53,0.163636363636,ok
22_bac,1.0,3,0.385355029586,ok
849_bac,1.0,79,0.0274509803922,ok
398_bac,1.0,21,0.248878008976,ok
991_bac,1.0,67,0.00193251077746,ok
391_bac,1.0,38,0.259389671362,ok
1120_bac,1.0,9,0.240763546798,ok
995_bac,1.0,77,0.0121212121212,ok
728_bac,1.0,43,0.0453273955355,ok
741_bac,1.0,19,0.272727272727,ok
910_bac,1.0,55,0.036095786602,ok
923_bac,1.0,80,0.119082840237,ok
979_bac,1.0,25,0.21696969697,ok
934_bac,1.0,17,0.115183246073,ok
904_bac,1.0,23,0.0736862516967,ok
953_bac,1.0,5,0.0261557177616,ok
977_bac,1.0,10,0.0175757575758,ok
1018_bac,1.0,39,0.277419354839,ok
395_bac,1.0,24,0.237606447689,ok
737_bac,1.0,28,0.29044834308,ok
735_bac,1.0,64,0.193786982249,ok
36_bac,1.0,6,0.291953190976,ok
1116_bac,1.0,69,0.00183654729109,ok
819_bac,1.0,47,0.233046800382,ok
1146_bac,1.0,45,0.255427841635,ok
354_bac,1.0,46,0.100516180149,ok
273_bac,1.0,30,0.72422867741,ok
24_bac,1.0,81,0.043137254902,ok
1166_bac,1.0,34,0.133333333333,ok
57_bac,1.0,18,0.294494238156,ok
833_bac,1.0,3,0.385355029586,ok
901_bac,1.0,4,0.127545711313,ok
1138_bac,1.0,12,0.203921568627,ok
1000_bac,1.0,33,0.133333333333,ok
554_bac,1.0,5,0.0261557177616,ok
401_bac,1.0,45,0.255427841635,ok
1053_bac,1.0,30,0.72422867741,ok
181_bac,1.0,76,0.554428668019,ok
727_bac,1.0,81,0.043137254902,ok
1142_bac,1.0,29,0.274509803922,ok
912_bac,1.0,33,0.133333333333,ok
% 
% 
% 
