@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,73,0.0252468630952,ok
962_bac,1.0,96,0.0,ok
959_bac,1.0,40,0.0,ok
44_bac,1.0,84,0.111298482293,ok
38_bac,1.0,94,0.210526315789,ok
1067_bac,1.0,10,1.02064896755,ok
26_bac,1.0,41,0.00200656427756,ok
389_bac,1.0,16,0.389213189422,ok
807_bac,1.0,25,0.192133131619,ok
1112_bac,1.0,129,1.59336099585,ok
980_bac,1.0,13,0.001800180018,ok
816_bac,1.0,20,0.370539104024,ok
752_bac,1.0,134,0.215430488259,ok
751_bac,1.0,102,0.158038147139,ok
720_bac,1.0,103,0.402307137707,ok
1019_bac,1.0,71,0.000923503155302,ok
1040_bac,1.0,127,0.0852459016393,ok
930_bac,1.0,90,0.467889908257,ok
772_bac,1.0,116,0.979104477612,ok
1021_bac,1.0,92,0.202247191011,ok
903_bac,1.0,70,0.117647058824,ok
32_bac,1.0,93,0.00425566717949,ok
46_bac,1.0,58,0.053010717071,ok
185_bac,1.0,64,0.404107142857,ok
28_bac,1.0,86,0.00539169771486,ok
31_bac,1.0,106,0.774193548387,ok
976_bac,1.0,6,0.00907935355003,ok
845_bac,1.0,37,0.223529411765,ok
1134_bac,1.0,133,0.0165289256198,ok
1068_bac,1.0,80,1.17647058824,ok
392_bac,1.0,2,0.304886719616,ok
14_bac,1.0,120,0.150871312738,ok
300_bac,1.0,79,0.0286607615849,ok
1161_bac,1.0,65,0.031212484994,ok
179_bac,1.0,108,0.218454987346,ok
823_bac,1.0,15,0.0240341129345,ok
881_bac,1.0,118,0.00161923148782,ok
679_bac,1.0,142,0.748903142601,ok
723_bac,1.0,101,0.125340599455,ok
21_bac,1.0,14,0.0242106426785,ok
1128_bac,1.0,62,0.0353535353535,ok
6_bac,1.0,97,0.0362446975534,ok
734_bac,1.0,125,0.186272603539,ok
23_bac,1.0,115,0.630204513095,ok
1020_bac,1.0,100,0.00168208578638,ok
12_bac,1.0,69,0.0184825698663,ok
966_bac,1.0,88,0.545454545455,ok
1002_bac,1.0,124,1.22420480993,ok
1069_bac,1.0,132,1.91111111111,ok
396_bac,1.0,27,0.296023296903,ok
390_bac,1.0,39,0.372162883545,ok
993_bac,1.0,56,0.0567536889898,ok
821_bac,1.0,98,0.377297045825,ok
740_bac,1.0,54,0.129198966408,ok
