@RELATION auto-sklearn_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
233,1.0,0.999272896213,0.515873015873,0.5,0.484126984127,0.015873015873,0.0168067226891,59.5,2137.00036782,77.7042379374,-1.97698872639,348.650173646,0.886959734208,0.663342506681,0.994872812912,0.945845779597,0.59848852005,0.539667963588,-4.08597631255,4.08597631255,3.58351893846,7.66949525101,0.0,2.0,36.0,0.0,2142.0,0.0,0.0,36.0,0.424657534247,-0.922847986221,0.464067220688,0.0,0.0,0.0,0.0,0.0,46.249332428,0.0578633099794,-46.249332428,8.92753591886,0.0,0.0,0.0,0.0,0.0
236,1.0,4.69928394786,0.0411940298507,0.0384615384615,0.034552238806,0.0015347192176,0.00119402985075,837.5,2.06066122975,0.687462200601,-0.421328164701,0.663300539275,0.942402560778,0.072386936046,0.863654536917,0.703244107403,0.639147159314,0.0593247580013,-6.7304212637,6.7304212637,2.77258872224,9.50300998594,0.0,26.0,16.0,0.0,13400.0,0.0,0.0,16.0,0.75,-0.3808157444,0.0281979739666,0.0,0.0,0.0,0.0,0.0,1.16014313698,0.291224405635,-0.314185470343,0.451257987881,0.0,0.0,0.0,0.0,0.0
242,1.0,3.32041944491,0.10671641791,0.1,0.0917910447761,0.00455162706925,0.161194029851,6.2037037037,1.47705389163,-0.320585833198,-1.39555700143,0.539893815413,0.953887008358,0.207594098406,0.867289582736,0.976069326716,0.917911239761,0.190276512695,-1.82514648526,1.82514648526,5.37527840768,7.20042489294,0.0,10.0,216.0,0.0,1340.0,0.0,0.0,216.0,0.138888888889,-0.952775478363,0.0304276328534,0.0,0.0,0.0,0.0,0.0,0.813711464405,0.0165488742145,-1.08211100101,0.421930399115,0.0,0.0,0.0,0.0,0.0
244,1.0,3.32041944491,0.10671641791,0.1,0.0917910447761,0.00455162706925,0.0567164179104,17.6315789474,1.97631406784,0.0994548453866,-1.1362007318,0.615125670382,0.767297846807,0.207538026238,0.740749596472,0.802805378089,0.761592579829,0.141000519745,-2.86969155266,2.86969155266,4.33073334029,7.20042489294,0.0,10.0,76.0,0.0,1340.0,0.0,0.0,76.0,0.763157894737,-0.611301422119,0.39515247941,0.0,0.0,0.0,0.0,0.0,1.03990912437,0.541582835054,-0.134199678898,0.248376006794,0.0,0.0,0.0,0.0,0.0
246,1.0,3.32041944491,0.10671641791,0.1,0.0917910447761,0.00455162706925,0.0477611940299,20.9375,0.610815512161,-0.0478360678691,-0.952713977644,0.261066868665,0.948478315483,0.202998487694,0.770797434335,0.947025363291,0.92524324353,0.134323024269,-3.04154180959,3.04154180959,4.15888308336,7.20042489294,0.0,10.0,64.0,0.0,1340.0,0.0,0.0,64.0,0.78125,-0.244627714157,-0.302690953016,0.0,0.0,0.0,0.0,0.0,0.398750066757,-0.0110553486202,-0.344300329685,0.164522777123,0.0,0.0,0.0,0.0,0.0
248,1.0,3.32041944491,0.10671641791,0.1,0.0917910447761,0.00455162706925,0.0044776119403,223.333333333,0.365449105742,-0.503090653659,-1.07466833274,0.467629276764,0.650739538109,0.211250205448,0.657726923585,0.732062061863,0.635907337577,0.206713633223,-5.40866542372,5.40866542372,1.79175946923,7.20042489294,0.0,10.0,6.0,0.0,1340.0,0.0,0.0,6.0,0.5,-1.17463696003,0.0688807815313,0.0,0.0,0.0,0.0,0.0,1.01843345165,0.519759883483,-0.0460014343262,0.334873639502,0.0,0.0,0.0,0.0,0.0
251,1.0,1.19220287695,0.718480138169,0.25,0.0405872193437,0.277625793268,0.00518134715026,193.0,-0.532056397346,-1.02203958935,-1.55607232537,0.417832677485,0.626877172475,0.718552554677,0.974102556215,0.895628902765,0.803091964277,0.718552554677,-5.2626901889,5.2626901889,1.79175946923,7.05444965813,0.0,4.0,6.0,0.0,1158.0,0.0,0.0,6.0,0.714285714286,-0.499469280243,0.0308526176959,0.0,0.0,0.0,0.0,0.0,1.21158719063,0.963197106407,0.666278898716,0.224079618206,0.0,0.0,0.0,0.0,0.0
252,1.0,3.32041944491,0.10671641791,0.1,0.0917910447761,0.00455162706925,0.0350746268657,28.5106382979,4.77061871216,0.714096208571,-0.983288772922,1.39439355822,0.791067880086,0.199236678108,0.641993124315,0.811257788913,0.726474938004,0.194709767152,-3.35027729123,3.35027729123,3.85014760171,7.20042489294,0.0,10.0,47.0,0.0,1340.0,0.0,0.0,47.0,0.340425531915,-0.0262746810913,0.252534806728,0.0,0.0,0.0,0.0,0.0,1.79809057713,0.778331822646,-0.00112716155127,0.482265625274,0.0,0.0,0.0,0.0,0.0
253,1.0,1.54449146176,0.422492401216,0.333333333333,0.233029381966,0.077748377204,0.00911854103343,109.666666667,49.8518871686,4.00313131161,-1.98363637496,11.0280896732,0.446753246753,0.422479901051,0.442784992785,0.521882086168,0.442723149866,0.422479901051,-4.6974454621,4.6974454621,2.19722457734,6.89467003943,0.0,3.0,9.0,0.0,987.0,0.0,0.0,9.0,0.625,-0.747118711472,-0.179389476776,0.0,0.0,0.0,0.0,0.0,7.20082521439,1.25272936436,-3.22783041,2.07322291747,0.0,0.0,0.0,0.0,0.0
254,1.0,0.999279825932,0.515797207935,0.5,0.484202792065,0.0157972079353,0.00404114621602,247.454545455,1809.66674284,92.7560011685,-3.0,256.090699886,1.0,0.880781668818,0.999816513761,0.999448528169,0.950401307819,0.770934653526,-5.51122691041,5.51122691041,3.09104245336,8.60226936377,0.0,2.0,22.0,1.0,5444.0,1694.0,1694.0,22.0,0.504273504274,-1.54633390903,-0.353630870581,0.0454545454545,0.311168258633,0.0141440117561,0.0,0.0,42.5636749268,5.67229630844,-6.06325292587,7.91135902151,0.0,0.0,0.0,0.0,0.0
