@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,71,0.0184974657154,ok
962_bac,1.0,94,0.0,ok
959_bac,1.0,38,0.277309229193,ok
44_bac,1.0,82,0.111298482293,ok
38_bac,1.0,92,0.210526315789,ok
1067_bac,1.0,9,1.02064896755,ok
26_bac,1.0,39,0.00200656427756,ok
389_bac,1.0,15,0.317754178468,ok
807_bac,1.0,24,0.192133131619,ok
1112_bac,1.0,127,1.59336099585,ok
980_bac,1.0,12,0.001800180018,ok
816_bac,1.0,19,0.370539104024,ok
752_bac,1.0,132,0.215430488259,ok
751_bac,1.0,100,0.158038147139,ok
720_bac,1.0,101,0.402307137707,ok
1019_bac,1.0,69,0.000923503155302,ok
1040_bac,1.0,125,0.0852459016393,ok
930_bac,1.0,88,0.468468468468,ok
772_bac,1.0,114,0.979104477612,ok
1021_bac,1.0,90,0.202247191011,ok
903_bac,1.0,68,0.117647058824,ok
32_bac,1.0,91,0.00334833810606,ok
46_bac,1.0,56,0.053010717071,ok
185_bac,1.0,62,0.404107142857,ok
28_bac,1.0,84,0.00539169771486,ok
31_bac,1.0,104,0.774193548387,ok
976_bac,1.0,5,0.00472126384601,ok
845_bac,1.0,36,0.223529411765,ok
1134_bac,1.0,131,0.0141509433962,ok
1068_bac,1.0,78,1.26315789474,ok
392_bac,1.0,1,0.27635398198,ok
14_bac,1.0,118,0.150871312738,ok
300_bac,1.0,77,0.0266653253301,ok
1161_bac,1.0,63,0.031212484994,ok
179_bac,1.0,106,0.258605777547,ok
823_bac,1.0,14,0.0240341129345,ok
881_bac,1.0,116,0.00161923148782,ok
679_bac,1.0,139,0.750823795648,ok
723_bac,1.0,99,0.125340599455,ok
21_bac,1.0,13,0.0242106426785,ok
