@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,41,0.0252525252525,ok
962_bac,1.0,52,0.0,ok
959_bac,1.0,20,0.216050074609,ok
44_bac,1.0,45,0.0129296231155,ok
38_bac,1.0,50,0.00338763642511,ok
1067_bac,1.0,4,0.0122846742917,ok
26_bac,1.0,20,0.216050074609,ok
389_bac,1.0,8,0.284091822542,ok
807_bac,1.0,13,0.188086648921,ok
1112_bac,1.0,73,0.758379703747,ok
980_bac,1.0,6,0.0129829709662,ok
816_bac,1.0,9,0.00426405559065,ok
752_bac,1.0,77,0.0443176831944,ok
751_bac,1.0,54,0.0151515151515,ok
720_bac,1.0,55,0.416065073075,ok
1019_bac,1.0,40,0.00369230769231,ok
1040_bac,1.0,71,0.00583090379009,ok
930_bac,1.0,48,0.284188812037,ok
772_bac,1.0,64,0.946734022556,ok
1021_bac,1.0,49,0.22049635906,ok
903_bac,1.0,39,0.0218855218855,ok
32_bac,1.0,50,0.00338763642511,ok
46_bac,1.0,31,0.0500393724082,ok
185_bac,1.0,35,0.33064343355,ok
28_bac,1.0,46,0.020910010297,ok
31_bac,1.0,57,0.75468975469,ok
976_bac,1.0,4,0.0122846742917,ok
845_bac,1.0,19,0.265211640212,ok
1134_bac,1.0,77,0.0443176831944,ok
1068_bac,1.0,43,0.0286992372707,ok
392_bac,1.0,1,0.210226258355,ok
14_bac,1.0,66,0.176767676768,ok
300_bac,1.0,43,0.0286992372707,ok
1161_bac,1.0,36,0.0888911620295,ok
179_bac,1.0,59,0.352834111468,ok
823_bac,1.0,7,0.0619759486586,ok
881_bac,1.0,65,0.00215644953459,ok
679_bac,1.0,80,0.856484470067,ok
723_bac,1.0,54,0.0151515151515,ok
21_bac,1.0,7,0.0619759486586,ok
1128_bac,1.0,34,0.0790802764487,ok
6_bac,1.0,53,0.0346980358534,ok
734_bac,1.0,70,0.224997588814,ok
23_bac,1.0,63,0.62562197418,ok
1020_bac,1.0,54,0.0151515151515,ok
12_bac,1.0,39,0.0218855218855,ok
966_bac,1.0,48,0.284188812037,ok
1002_bac,1.0,69,0.382775957421,ok
1069_bac,1.0,76,0.804640718563,ok
396_bac,1.0,15,0.23952006895,ok
390_bac,1.0,20,0.216050074609,ok
993_bac,1.0,30,0.988131296888,ok
821_bac,1.0,53,0.0346980358534,ok
740_bac,1.0,30,0.988131296888,ok
913_bac,1.0,48,0.284188812037,ok
351_bac,1.0,42,0.0471882251972,ok
897_bac,1.0,27,0.0198480685308,ok
3_bac,1.0,18,0.408302279921,ok
806_bac,1.0,4,0.0122846742917,ok
183_bac,1.0,67,0.0,ok
822_bac,1.0,16,0.127827292533,ok
180_bac,1.0,15,0.23952006895,ok
18_bac,1.0,10,0.281144781145,ok
917_bac,1.0,59,0.352834111468,ok
971_bac,1.0,22,0.0,ok
30_bac,1.0,27,0.0198480685308,ok
1056_bac,1.0,17,0.283687943262,ok
958_bac,1.0,47,0.019877675841,ok
1111_bac,1.0,58,0.505027112659,ok
978_bac,1.0,14,0.0151515151515,ok
393_bac,1.0,49,0.22049635906,ok
60_bac,1.0,17,0.283687943262,ok
1130_bac,1.0,79,0.19474969475,ok
1139_bac,1.0,60,0.249896907216,ok
715_bac,1.0,64,0.946734022556,ok
