@RELATION automl_competition_2015_phase2_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC

@DATA
1000_bac,1.0,0.000476837158204,6.91413879395e-06,0.000588893890381,0.000570058822632,5.96046447754e-06,5.24520874023e-06,8.10623168945e-06,1.90734863281e-06,0.00110912322998,0.0767590999603,4.05311584473e-06,2.21729278564e-05,0.298277139664,0.0121119022369,7.67707824707e-05,0.000186204910278,7.15255737305e-06,0.00049901008606,8.10623168945e-06,0.00205302238465,3.19480895996e-05,1.59740447998e-05,6.89029693604e-05,4.6968460083e-05,3.09944152832e-06,0.018275976181,5.29289245605e-05,4.2200088501e-05,3.31401824951e-05,2.121925354e-05,0.00017523765564,5.10215759277e-05,0.011528968811,1.90734863281e-06,0.00023603439331,3.60012054443e-05,2.19345092773e-05,9.51290130614e-05,0.00192713737488,0.000153064727783,3.48091125488e-05,9.58442687988e-05,3.09944152832e-06,2.50339508057e-05,1.81198120117e-05,3.81469726562e-06,0.0325329303741,5.96046447754e-06,9.05990600586e-06,0.000713825225831,2.00271606445e-05,1.35898590088e-05
1002_bac,1.0,0.00110030174255,1.09672546387e-05,0.00381994247437,0.00107789039612,7.86781311035e-06,1.00135803223e-05,8.10623168945e-06,3.81469726562e-06,0.00771784782411,1.88271999359,4.05311584473e-06,2.40802764893e-05,9.64405894279,0.105496883392,0.000375747680664,0.000187158584595,1.28746032715e-05,0.00382494926453,6.91413879395e-06,0.000236034393311,2.09808349609e-05,7.70092010498e-05,4.81605529785e-05,5.10215759277e-05,4.05311584473e-06,0.232291936874,0.00010085105896,5.10215759277e-05,3.00407409668e-05,7.29560852051e-05,0.000510692596436,0.000135898590088,0.0413589477539,3.09944152832e-06,0.000327110290527,4.50611114502e-05,2.40802764893e-05,0.000190019607544,0.000144958496094,0.000174045562744,1.8835067749e-05,8.9168548584e-05,5.00679016113e-06,3.69548797608e-05,2.59876251221e-05,3.81469726562e-06,0.733257055283,7.15255737305e-06,9.05990600586e-06,0.00196290016174,2.50339508057e-05,1.8835067749e-05
1018_bac,1.0,0.00126695632935,7.86781311035e-06,0.00341415405273,0.00114703178406,5.96046447754e-06,5.96046447754e-06,6.91413879395e-06,3.09944152832e-06,0.00682425498962,2.39540195465,3.81469726562e-06,2.28881835938e-05,11.4609110355,0.110818147659,0.000313282012939,0.000143051147461,9.77516174316e-06,0.00334310531616,7.15255737305e-06,0.000200748443604,2.09808349609e-05,2.00271606445e-05,4.60147857666e-05,0.000988006591797,4.05311584473e-06,0.17006611824,8.70227813721e-05,2.90870666504e-05,2.8133392334e-05,6.69956207275e-05,0.000502824783325,5.22136688232e-05,0.0291521549225,1.90734863281e-06,0.00116991996765,3.81469726562e-05,2.09808349609e-05,9.60826873778e-05,0.000113964080811,0.000135898590088,1.78813934326e-05,7.29560852051e-05,3.81469726562e-06,2.88486480713e-05,1.90734863281e-05,3.09944152832e-06,0.73184299469,5.96046447754e-06,6.91413879395e-06,0.00206422805786,2.59876251221e-05,1.59740447998e-05
1019_bac,1.0,0.00153398513794,1.81198120117e-05,0.00112104415894,0.0014500617981,1.09672546387e-05,2.28881835938e-05,1.69277191162e-05,7.15255737305e-06,0.00208520889283,0.0560901165009,2.09808349609e-05,2.09808349609e-05,0.262164115906,0.0154991149902,0.000349044799805,0.00171613693237,2.59876251221e-05,0.000941038131714,1.62124633789e-05,0.0002121925354,5.69820404053e-05,1.50203704834e-05,5.00679016113e-05,6.41345977783e-05,1.4066696167e-05,0.0483520030975,0.000204801559448,4.60147857666e-05,0.000348091125488,2.31266021729e-05,0.000571012496948,0.000165939331055,0.0201950073242,5.96046447754e-06,0.000245094299316,9.58442687988e-05,7.58171081543e-05,0.000308752059937,0.000117063522339,0.000144004821777,2.40802764893e-05,0.00129008293152,1.31130218506e-05,6.8187713623e-05,4.60147857666e-05,9.77516174316e-06,0.194823980331,1.4066696167e-05,2.09808349609e-05,0.00240683555603,2.19345092773e-05,3.981590271e-05
1020_bac,1.0,0.000325679779052,1.00135803223e-05,0.000530004501343,0.000526905059814,3.09944152832e-06,7.86781311035e-06,8.10623168945e-06,4.05311584473e-06,0.000931262969971,0.0689949989319,1.09672546387e-05,2.31266021729e-05,0.207170009613,0.0114431381226,0.000169038772583,0.00162029266357,1.21593475342e-05,0.000364065170288,6.91413879395e-06,0.000240087509155,2.19345092773e-05,1.69277191162e-05,4.79221343994e-05,4.79221343994e-05,2.86102294922e-06,0.184033870697,6.8187713623e-05,7.00950622559e-05,0.000171899795532,3.71932983398e-05,0.000213146209717,9.89437103271e-05,0.0168499946594,2.86102294922e-06,0.000239849090576,4.6968460083e-05,2.59876251221e-05,0.000159978866577,0.000140905380249,0.000153064727783,2.8133392334e-05,0.00136804580688,4.76837158203e-06,3.69548797608e-05,2.40802764893e-05,4.05311584473e-06,0.5139939785,7.86781311035e-06,7.15255737305e-06,0.000683784484863,2.19345092773e-05,1.81198120117e-05
1021_bac,1.0,0.000754117965699,1.69277191162e-05,0.000589847564697,0.000869035720825,4.05311584473e-06,1.62124633789e-05,6.91413879395e-06,8.10623168945e-06,0.0011510848999,0.021281003952,1.4066696167e-05,1.97887420654e-05,0.0890319347382,0.0107231140137,8.32080841064e-05,0.00123286247253,1.62124633789e-05,0.000534057617188,6.91413879395e-06,0.000211715698242,2.09808349609e-05,1.4066696167e-05,4.29153442383e-05,4.19616699219e-05,4.05311584473e-06,0.0368068218231,0.000131845474243,3.60012054443e-05,0.000164985656738,2.71797180176e-05,0.000190258026123,0.000154972076416,0.0228660106659,4.05311584473e-06,0.000213146209717,5.50746917725e-05,3.09944152832e-05,0.000226020812988,0.000123977661133,0.0001380443573,2.50339508057e-05,0.00101900100708,7.15255737305e-06,3.67164611816e-05,2.59876251221e-05,5.00679016113e-06,0.236168861389,5.96046447754e-06,8.82148742676e-06,0.000997304916382,1.90734863281e-05,1.47819519043e-05
1036_bac,1.0,0.0037579536438,1.81198120117e-05,0.00641298294067,0.0021800994873,4.05311584473e-06,1.50203704834e-05,1.09672546387e-05,5.96046447754e-06,0.0126519203186,2.68192505836,1.59740447998e-05,2.31266021729e-05,28.872936964,0.141091108322,0.00192189216614,0.00143814086914,2.69412994385e-05,0.0061628818512,1.09672546387e-05,0.000218868255615,2.90870666504e-05,1.78813934326e-05,4.79221343994e-05,4.88758087158e-05,4.05311584473e-06,0.430274009705,0.000220060348511,5.3882598877e-05,0.000221014022827,7.60555267334e-05,0.0024139881134,0.000179052352905,0.051038980484,3.09944152832e-06,0.000231742858887,7.79628753662e-05,2.88486480713e-05,0.000253677368164,0.00012993812561,0.000142097473145,1.78813934326e-05,0.00115203857422,8.10623168945e-06,6.03199005127e-05,2.98023223877e-05,5.00679016113e-06,2.98198699951,1.50203704834e-05,7.15255737305e-06,0.00804591178894,2.28881835938e-05,3.00407409668e-05
1040_bac,1.0,0.00286102294922,1.28746032715e-05,0.00373792648315,0.00198888778687,3.09944152832e-06,1.19209289551e-05,7.86781311035e-06,5.00679016113e-06,0.00765013694763,1.08274793625,1.71661376953e-05,2.09808349609e-05,15.1844129562,0.0890169143677,0.00107002258301,0.00136685371398,1.71661376953e-05,0.00385713577271,8.10623168945e-06,0.000230073928833,2.31266021729e-05,1.59740447998e-05,4.6968460083e-05,4.72068786621e-05,4.05311584473e-06,0.251718044281,0.000181913375854,3.50475311279e-05,0.000197887420654,5.50746917725e-05,0.00175619125367,0.000148057937622,0.0417971611023,3.09944152832e-06,0.000244140625,5.60283660889e-05,2.50339508057e-05,0.000218391418457,0.000147104263306,0.000160932540894,1.50203704834e-05,0.00112390518188,6.19888305664e-06,4.76837158203e-05,2.8133392334e-05,5.00679016113e-06,1.90046691895,9.05990600586e-06,6.91413879395e-06,0.00565600395203,2.00271606445e-05,2.40802764892e-05
1041_bac,1.0,0.00272130966187,9.05990600586e-06,0.00349688529968,0.000451803207397,3.09944152832e-06,8.10623168946e-06,1.81198120117e-05,4.05311584473e-06,0.00700807571411,7.8139770031,6.91413879395e-06,3.40938568115e-05,6.22827005386,0.155972957611,0.00143599510192,0.000989437103272,5.81741333008e-05,0.00342106819153,2.09808349609e-05,0.000257968902588,4.48226928711e-05,3.40938568115e-05,5.79357147217e-05,8.10623168945e-05,4.05311584473e-06,0.936115026474,9.41753387451e-05,3.21865081787e-05,0.000124931335449,9.01222229004e-05,0.0028293132782,6.38961791992e-05,0.0394241809845,3.09944152832e-06,0.000330209732056,6.48498535156e-05,2.40802764893e-05,0.000112056732178,0.000130891799927,0.000170946121216,3.50475311279e-05,0.000823020935059,6.19888305664e-06,9.39369201661e-05,1.71661376953e-05,5.00679016113e-06,2.51460695267,3.81469726562e-05,6.19888305664e-06,0.00688624382019,4.41074371338e-05,6.89029693603e-05
1049_bac,1.0,0.000202894210815,7.86781311035e-06,0.000334978103638,0.000290870666504,5.00679016113e-06,6.19888305664e-06,7.86781311035e-06,3.09944152832e-06,0.000614881515504,0.028489112854,1.00135803223e-05,3.21865081787e-05,0.0514690876007,0.00714993476868,6.19888305664e-05,0.00121879577637,1.09672546387e-05,0.000255107879639,6.91413879395e-06,0.00023889541626,2.50339508057e-05,2.31266021729e-05,5.69820404053e-05,7.31945037842e-05,3.09944152832e-06,0.0225870609283,7.29560852051e-05,3.88622283936e-05,0.000156164169312,2.47955322266e-05,0.000123977661133,7.58171081543e-05,0.0101270675659,3.09944152832e-06,0.000298500061035,4.19616699219e-05,3.21865081787e-05,0.0001380443573,0.000124931335449,0.000173091888428,2.47955322266e-05,0.00101184844971,5.00679016113e-06,3.09944152833e-05,2.00271606445e-05,4.05311584473e-06,0.0657069683075,7.86781311035e-06,6.91413879395e-06,0.000366926193237,2.90870666504e-05,1.90734863281e-05
